NOMBRE,CALLE Y NUMERO,LOCALIDAD,MUNICIPIO,LAT_HITS,LNG_HITS
PRIMARIA COMUNITARIA,,SAN PEDRO XTOKIL,TEKAX,ZERO_RESULTS,ZERO_RESULTS
VICENTE GUERRERO,,CHAN DZINUP,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,POCOBOCH,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,SAN ISIDRO YAXCHE,TEKAX,ZERO_RESULTS,ZERO_RESULTS
LAZARO CARDENAS DEL RIO,,SAN AGUSTIN (SALVADOR ALVARADO),TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,SAN PEDRO DZULA,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,YALCOBA NUEVO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,HOUITZ,TEKAX,20.2119444,-89.2763888
IGNACIO ZARAGOZA,,HUNTOCHAC,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,JOSE LOPEZ PORTILLO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
LAZARO CARDENAS DEL RIO,,KANTEMO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
NETZAHUALCOYOTL,,SUDZAL CHICO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,,SAN MARCOS,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA INDIGENA,,SAN ANTONIO TUK,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,SAN LUIS,TEKAX,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,SAN ISIDRO DOS,TEKAX,ZERO_RESULTS,ZERO_RESULTS
NACHI-COCOM,,BECANCHEN,TEKAX,ZERO_RESULTS,ZERO_RESULTS
FERNANDO MONTES DE OCA RODRIGUEZ,,MANUEL CEPEDA PERAZA,TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,NOHALAL,TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,SAN JUAN,TEKAX,20.2077397,-89.2986715
JOSE DIAZ BOLIO,,TIXCUYTUN,TEKAX,20.2090436,-89.2038921
JOSE PEON CONTRERAS,,XAYA,TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,SAN ISIDRO YAXCHE,TEKAX,ZERO_RESULTS,ZERO_RESULTS
FRANCISCO MARQUEZ,,BENITO JUAREZ,TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,SAN AGUSTIN (SALVADOR ALVARADO),TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,SAN PEDRO DZULA,TEKAX,ZERO_RESULTS,ZERO_RESULTS
ELIGIO MARIA ANCONA Y CASTILLO,,HUNTOCHAC,TEKAX,ZERO_RESULTS,ZERO_RESULTS
ANTONIO CANTO LOPEZ,,KANTEMO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,SUDZAL CHICO,TEKAX,ZERO_RESULTS,ZERO_RESULTS
EL NIÑO MAYA,,TEKOM,TEKOM,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,CHIBILUB,TEKOM,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,X-COCMIL,TEKOM,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,POCBICHEN,TEKOM,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,XUXCAB,TEKOM,ZERO_RESULTS,ZERO_RESULTS
GUILLERMO PRIETO,,TEKOM,TEKOM,ZERO_RESULTS,ZERO_RESULTS
ANAHUAC,,CHIBILUB,TEKOM,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,X-COCMIL,TEKOM,ZERO_RESULTS,ZERO_RESULTS
CRISTINA MADERA MARTINEZ,,POCBICHEN,TEKOM,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,XUXCAB,TEKOM,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,CHIBILUB,TEKOM,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,CHENCHE DE LAS TORRES,TEMAX,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN ANTONIO CAMARA,TEMAX,ZERO_RESULTS,ZERO_RESULTS
12 DE OCTUBRE,,CHENCHE DE LAS TORRES,TEMAX,ZERO_RESULTS,ZERO_RESULTS
EMILIANO ZAPATA,,SAN ANTONIO CAMARA,TEMAX,ZERO_RESULTS,ZERO_RESULTS
ALFONSO CASO ANDRADE,,ACTUNCOH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JUAN FRANCISCO MOLINA SOLIS,,DZALBAY,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,,HUNUKU,TEMOZON,20.851168,-88.0903782
PREESCOLAR INDIGENA PAEPI,,X-KANCHECHEN,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
LAZARO CARDENAS DEL RIO,,NAHBALAM,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JUAN PIO PEREZ,,SANTA RITA,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,X'TUT,TEMOZON,20.4864898,-87.9921584
JACINTO CANEK,,X-UCH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,EKBALAM,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
5 DE FEBRERO,,YOKDZONOT PRESENTADO,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ALFONSO CASO ANDRADE,,ACTUNCOH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
EMILIANO ZAPATA,,DZALBAY,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,,HUNUKU,TEMOZON,20.851168,-88.0903782
RITA CETINA GUTIERREZ,,HUNUKU,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,X-KANCHECHEN,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
GONZALO GUERRERO,,KANTO,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
LAZARO CARDENAS DEL RIO,,NAHBALAM,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ESTADO DE CAMPECHE,,SANTA RITA,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
VICENTE GUERRERO,,X'TUT,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JACINTO PAT,,X-UCH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ADOLFO LOPEZ MATEOS,,EKBALAM,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
5 DE FEBRERO,,YOKDZONOT PRESENTADO,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,SAN PEDRO TZEC,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
MOISES SAENZ GARZA,,ACTUNCOH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ALFONSO REYES,,DZALBAY,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JOSE VASCONCELOS,,NAHBALAM,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
FRIDA KAHLO,,SANTA RITA,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,X'TUT,TEMOZON,20.8652629,-87.9657235
PABLO MORENO Y TRIAY,,X-UCH,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JOSE DE LA LUZ MENA Y ALCOCER,,YOKDZONOT PRESENTADO,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,KANTIRIX,TEPAKAN,ZERO_RESULTS,ZERO_RESULTS
CUAUHTEMOC,,KANTIRIX,TEPAKAN,20.8866584,-89.0000053
20 DE NOVIEMBRE,,NOHUAYUN,TETIZ,ZERO_RESULTS,ZERO_RESULTS
SERAPIO RENDON,,NOHUAYUN,TETIZ,ZERO_RESULTS,ZERO_RESULTS
U WAYAK'MEJEN PALAL,,TICUL,TICUL,ZERO_RESULTS,ZERO_RESULTS
ROMULO ROZO,,UNIDADES DE RIEGO,TICUL,ZERO_RESULTS,ZERO_RESULTS
ANTONIO LOPEZ DE SANTA ANA,,SUBINCANCAB,TIMUCUY,ZERO_RESULTS,ZERO_RESULTS
FEDERICO FROEBEL,,TEKIK DE REGIL,TIMUCUY,ZERO_RESULTS,ZERO_RESULTS
PABLO CANUL,,SUBINCANCAB,TIMUCUY,20.868849,-89.5317638
MANUEL CEPEDA PERAZA,,SUBINCANCAB,TIMUCUY,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,LOOP XUL,TINUM,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,SAN FELIPE,TINUM,ZERO_RESULTS,ZERO_RESULTS
JACINTO CANEK,,SAN FRANCISCO GRANDE,TINUM,20.6972862,-88.4729249
BANDERA DE MEXICO,,TOHOPKU,TINUM,ZERO_RESULTS,ZERO_RESULTS
JAIME NUNO,,X-CALAKOOP,TINUM,20.6507559,-88.5266948
PRIMARIA INDIGENA PAEPI,,LOOP XUL,TINUM,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,SAN FELIPE,TINUM,ZERO_RESULTS,ZERO_RESULTS
ANDRES QUINTANA ROO,,SAN FRANCISCO GRANDE,TINUM,20.7004057,-88.4722124
VICENTE GUERRERO,,TOHOPKU,TINUM,20.6549864,-88.4633837
VENUSTIANO CARRANZA,,X-CALAKOOP,TINUM,20.6509725,-88.5264316
FERNANDO MONTES DE OCA,,SAN FRANCISCO GRANDE,TINUM,20.6994118,-88.4725383
JOSE EMILIO PACHECO,,TOHOPKU,TINUM,ZERO_RESULTS,ZERO_RESULTS
ENRIQUE PESTALOZZI,,X-CALAKOOP,TINUM,ZERO_RESULTS,ZERO_RESULTS
CECILIO CHI,,TIXCACALCUPUL,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
ATILANO ALBERTOS,,EKPEDZ,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
5 DE MAYO,,MAHAS,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
20 DE NOVIEMBRE,,POOP,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
REVOLUCION,,X-TOHBIL,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,,SAN JOSE,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,CAROLINA,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
ATILANO ALBERTOS,,EKPEDZ,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
GREGORIO TORRES QUINTERO,,MAHAS,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
ESCUADRON 201,,POOP,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
JESUS GARCIA,,X-TOHBIL,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,,SAN JOSE,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,CAROLINA,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
JUANA DE ASBAJE,,EKPEDZ,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,X-TOHBIL,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
ADOLFO LOPEZ MATEOS,,SAN JOSE,TIXCACALCUPUL,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN ANTONIO MILLET,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,HUBILA,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,RUINAS DE AKE,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
HEROE DE NACOZARI,,SAN ANTONIO MILLET,TIXKOKOB,20.9723265,-89.3980161
SALVADOR DIAZ MIRON,,EUAN,TIXKOKOB,20.9983409,-89.3416977
IGNACIO ZARAGOZA,,HUBILA,TIXKOKOB,20.926064,-89.3342875
MARTIRES DE CHICAGO,,RUINAS DE AKE,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
MEXICO,,NOLO,TIXKOKOB,21.0107928,-89.4233797
VASCO DE QUIROGA,,TIXMEHUAC,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,CHALTUNPUHUY,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
MANUEL GAMIO,,CHICAN,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,DZUTOH,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
CUAUHTEMOC,,KIMBILA,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
JOSE MARIA PINO SUAREZ,,SABACCHE,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,SISBIC,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
JULIO DE LA FUENTE,,TIXMEHUAC,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,,CHALTUNPUHUY,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
VICTOR M FLORES,,CHICAN,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
ESTADO DE CAMPECHE,,DZUTOH,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
TIBURCIO FLOTA PEREZ,,KIMBILA,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
ALBINO J LOPE,,SABACCHE,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
NICOLAS BRAVO,,SISBIC,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PLAN DE AYALA,,CHICAN,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
BEATRIZ PENICHE BARRERA,,KIMBILA,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
VICTOR MANUEL CERVERA PACHECO,,SABACCHE,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
PRIMAVERA,,CHOCHOH,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,KILINCHE,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
MARIA MONTESSORI,,SAHE,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,TECHOH,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,CUCA,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
18 DE MARZO,,CHOCHOH,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
12 DE OCTUBRE,,KILINCHE,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
5 DE FEBRERO,,SAHE,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
16 DE SEPTIEMBRE,,TECHOH,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,CUCA,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,CENOTE AZUL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ALFREDO MEDINA VIDIELLA,,COLONIA YUCATAN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JUAN DE LA BARRERA,,EL CUYO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MELCHOR OCAMPO,,CHAN SAN ANTONIO,TIZIMIN,21.2237074,-88.238768
PREESCOLAR COMUNITARIO,,CHENKEKEN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
IGNACIO ZARAGOZA,,DZONOT AKE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,DZONOT BOX,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
FELIPE CARRILLO PUERTO,,DZONOT CARRETERO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,DZONOT MEZO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,DZONOT TIGRE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,EL EDEN (YAXIC),TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,KIKIL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,LA LIBERTAD,TIZIMIN,21.1394796,-88.1462249
MANUEL CEPEDA PERAZA,,MANUEL CEPEDA PERAZA,TIZIMIN,21.2308333,-87.6533333
PREESCOLAR COMUNITARIO,,MOCTEZUMA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,X-PANHATORO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ANTONIO MEDIZ BOLIO,,POPOLNAH,TIZIMIN,20.9921428,-87.5642318
PREESCOLAR COMUNITARIO,,SAMARIA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN ISIDRO KILOMETRO CATORCE (SAN ISIDRO),TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN LORENZO CHIQUILA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN LUIS TZUCTUK,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,KALAX YOKDZONOT,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN PEDRO JUAREZ,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SANTA CLARA DZIBALKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA CONAFE,,SANTA ELENA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ZAMNA,,SANTA ROSA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
RAMON ISAAC ALDANA DEL PUERTO,,LA SIERRA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
DAVID VIVAS ROMERO,,SUCOPO,TIZIMIN,21.1519205,-88.1448987
PREESCOLAR COMUNITARIO,,NUEVO TEZOCO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
FRANCISCO I. MADERO,,TIXCANCAL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,X-MAKULAN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,YAXCHEKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,YOHACTUN DE HIDALGO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,SAN ISIDRO KANCABDZONOT,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MEJEN XOOKO'OB,,SAN ANDRES,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
AGUSTIN MELGAR,,SAN MANUEL KILOMETRO ONCE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN PEDRO BACAB,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,LUIS ROSADO VEGA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,FELIPE CARRILLO PUERTO NUMERO UNO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,EL ALAMO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,,SAN JOSE MONTECRISTO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,DZIBALKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SANTA PILAR,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SANTA ANA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,KABICHEN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,CHAN TRES REYES,TIZIMIN,21.1498358,-88.147281
LAZARO CARDENAS DEL RIO,,CHAN CENOTE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,SAN JOSE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,,YOACTUN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA INDIGENA,,XBOHOM,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MANUEL CEPEDA PERAZA,,CENOTE AZUL,TIZIMIN,21.2308333,-87.6533333
MELCHOR OCAMPO,,CHAN SAN ANTONIO,TIZIMIN,21.2237074,-88.238768
LUIS DONALDO COLOSIO MURRIETA,,CHENKEKEN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,,DZONOT BOX,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
5 DE FEBRERO,,DZONOT CARRETERO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
GUADALUPE VICTORIA,,DZONOT MEZO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA CONAFE,,DZONOT TIGRE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MANUEL ANTONIO AY,,EL EDEN (YAXIC),TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,,KIKIL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,LA LIBERTAD,TIZIMIN,21.1394796,-88.1462249
MIGUEL HIDALGO Y COSTILLA,,MANUEL CEPEDA PERAZA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ANDRES QUINTANA ROO,,MOCTEZUMA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
SALVADOR ALVARADO,,X-PANHATORO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ADOLFO LOPEZ MATEOS,,POPOLNAH,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,SAMARIA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
LEOPOLDO AGUILAR ROCA,,SAN FRANCISCO YOHACTUN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JOSE ENRIQUE RODO,,SAN ISIDRO KILOMETRO CATORCE (SAN ISIDRO),TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JOSEFA ORTIZ DE DOMINGUEZ,,SAN LORENZO CHIQUILA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ANTONIO MEDIZ BOLIO,,SAN LUIS TZUCTUK,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,KALAX YOKDZONOT,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
LUGERMILO LARA Y LARA,,SAN PEDRO JUAREZ,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,,SANTA CLARA DZIBALKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,SANTA ELENA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
VENUSTIANO CARRANZA,,SANTA ROSA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
SANTIAGO HERRERA CASTILLO,,SANTA ROSA CONCEPCION,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
NIÑOS HEROES,,LA SIERRA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
DAVID VIVAS ROMERO,,SUCOPO,TIZIMIN,21.1519205,-88.1448987
TUUNBEN KA'ANBESAJ,,NUEVO TEZOCO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,X-MAKULAN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JOSE MARIA MORELOS Y PAVON,,YAXCHEKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,,YOHACTUN DE HIDALGO,TIZIMIN,21.4171885,-88.0206387
PRIMARIA INDIGENA PAEPI,,SAN ISIDRO KANCABDZONOT,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
RICARDO FLORES MAGON,,SAN ANDRES,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JUAN CRISOSTOMO CANO Y CANO,,SAN MANUEL KILOMETRO ONCE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JUAN ESCUTIA,,SAN PEDRO BACAB,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JUAN PACHECO TORRES,,LUIS ROSADO VEGA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,,EL ALAMO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PABLO GONZALEZ CASANOVA,,SAN JOSE MONTECRISTO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,,DZIBALKU,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
CRISTOBAL COLON,,SANTA MARIA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ANDRES QUINTANA ROO,,SAN JUAN KILOMETRO CUATRO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
CUAUHTEMOC,,SANTA ANA,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
FELIPE CARRILLO PUERTO,,KABICHEN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
JOSE MARIA MORELOS Y PAVON,,CHAN TRES REYES,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
DAMIAN CARMONA,,CHAN CENOTE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESTADO DE YUCATAN,,CHAN CENOTE,TIZIMIN,20.9911111,-87.7849999
MANUEL VARGAS AYUSO,,SAN JOSE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,,EL CUYO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
CONSUELO ZAVALA CASTILLO,,CHAN SAN ANTONIO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
SECUNDARIA COMUNITARIA,,CHENKEKEN,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
IGNACIO RAMIREZ,,DZONOT CARRETERO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
